GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated),Engine RPM(rpm),Speed (OBD)(mph),Ratio (RPM/mph),5,4,3,2,1
Thu Jan 11 19:21:04 EST 2018,21:04.7,-85.63553394,38.24135676,0,4.5509996,126,0,-0.59580994,9.29371643,3.84765625,0.0341202,721.5,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:21:05 EST 2018,21:05.7,-85.63553401,38.24135681,0,4.5509996,126,0,-0.36849976,9.27697754,3.54377747,0.0300838,719.25,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:21:06 EST 2018,21:06.7,-85.63553406,38.24135681,0,4.5509996,126,0,-0.48812866,9.26501465,3.18963623,0.02890101,722.25,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:21:07 EST 2018,21:07.7,-85.63553409,38.24135682,0,4.5509996,126,0,-0.70349121,9.26501465,3.58683777,0.02936902,715,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:21:08 EST 2018,21:08.7,-85.63553412,38.24135683,0,4.5509996,126,0,-0.22253418,9.2099762,3.53179932,0.03026052,710.25,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:21:09 EST 2018,21:09.7,-85.63553415,38.24135685,0,4.5509996,126,0,-0.2368927,9.49472046,2.68952942,0.02956308,714,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:21:10 EST 2018,21:10.7,-85.63553416,38.24135686,0,4.5509996,126,0,-0.24406433,9.30569458,3.26620483,0.02830761,723.5,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:21:11 EST 2018,21:11.7,-85.63553417,38.24135683,0,4.5509996,126,0,-0.26321411,9.32003784,3.31645203,0.03061928,726,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:21:12 EST 2018,21:12.7,-85.63553416,38.24135682,0,4.5509996,126,0,-0.32781982,9.28414917,3.57009888,0.03045779,712.5,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:21:13 EST 2018,21:13.7,-85.63553413,38.24135681,0,4.5509996,126,0,-0.23449707,9.47796631,2.75892639,0.03055099,716.25,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:21:14 EST 2018,21:14.7,-85.63553409,38.2413568,0,4.5509996,126,0,-0.68196106,9.59761047,2.64167786,0.02981088,716.25,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:21:15 EST 2018,21:15.7,-85.63553406,38.2413568,0,4.5509996,126,0,-0.70588684,9.53060913,2.77328491,0.02825336,725.25,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:21:16 EST 2018,21:16.7,-85.63553404,38.24135678,0,4.5509996,126,0,-0.78723145,9.57368469,2.80438232,0.02783407,721.75,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:21:17 EST 2018,21:17.7,-85.63553403,38.24135675,0,4.5509996,126,0,-0.62213135,9.53300476,2.6751709,0.03064769,719.25,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:21:18 EST 2018,21:18.7,-85.63553402,38.24135675,0,4.5509996,126,0,-0.6388855,9.65264893,2.80438232,0.03117438,706.25,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:21:19 EST 2018,21:19.7,-85.63553401,38.24135672,0,4.5509996,126,0,-0.22492981,9.52104187,2.67756653,0.02995949,720.75,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:21:20 EST 2018,21:20.7,-85.6355356,38.24135321,0,4.5509996,126,0,-0.78723145,9.68136597,2.77806091,0.03235649,712.5,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:21:21 EST 2018,21:21.7,-85.63553661,38.24135344,0,4.5509996,126,0,-0.21774292,9.5282135,2.63928223,0.02955872,706.5,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:21:22 EST 2018,21:22.7,-85.63553807,38.24135358,0,4.5509996,126,0,-0.43070984,9.32003784,3.0723877,0.0290165,716.5,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:21:23 EST 2018,21:23.7,-85.63553874,38.24135431,0,4.5509996,126,0,-0.48812866,9.58564758,2.78764343,0.03008919,719.5,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:21:24 EST 2018,21:24.7,-85.63554013,38.24135432,0,4.5509996,126,0,-0.22970581,9.49472046,2.61056519,0.02900332,714.25,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:21:25 EST 2018,21:25.7,-85.63554252,38.24135373,0,4.5509996,126,0,-0.32302856,9.24586487,3.12503052,0.03008366,720.75,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:21:26 EST 2018,21:26.7,-85.63554412,38.24135456,0,4.5509996,126,0,-0.61016846,9.33439636,2.73977661,0.02916504,722.5,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:21:27 EST 2018,21:27.7,-85.63554573,38.24135655,0,4.5509996,126,0,-0.68196106,9.23390198,3.59640503,0.02903318,723.25,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:21:28 EST 2018,21:28.7,-85.63554864,38.24135749,0,4.5509996,126,0,-0.50010681,9.31047058,3.34037781,0.02951283,703.25,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:21:29 EST 2018,21:29.7,-85.63555076,38.24135951,0,4.5509996,127,0,-0.48812866,9.24586487,3.58683777,0.02982692,715.25,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:21:30 EST 2018,21:30.7,-85.6355514,38.2413619,0,4.5509996,127,0,-0.26081848,9.23869324,3.12503052,0.02907444,713.5,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:21:31 EST 2018,21:31.7,-85.63555258,38.24136221,0,4.5509996,127,0,-0.52642822,9.25782776,3.60119629,0.02961125,714.5,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:21:32 EST 2018,21:32.7,-85.63555291,38.24136252,0,4.5509996,127,0,-0.22970581,9.38703918,2.99581909,0.026731,704.25,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:21:33 EST 2018,21:33.7,-85.63555316,38.24136273,0,4.5509996,127,0,-0.23210144,9.48754883,2.55554199,0.03002376,720.75,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:21:34 EST 2018,21:34.7,-85.6355532,38.24136279,0,4.5509996,127,0,-0.37088013,9.22911072,3.07955933,0.02937697,721.25,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:21:35 EST 2018,21:35.7,-85.63555324,38.24136282,0,4.5509996,127,0,-0.2033844,9.39183044,2.98146057,0.02819123,711,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:21:36 EST 2018,21:36.7,-85.63555325,38.24136284,0,4.5509996,127,0,-0.67237854,9.53540039,2.45742798,0.02137275,702.75,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:21:37 EST 2018,21:37.7,-85.63555326,38.24136284,0,4.5509996,127,0,-0.70828247,9.64068604,2.89770508,0.03019466,719.5,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:21:38 EST 2018,21:38.7,-85.63555328,38.24136284,0,4.5509996,127,0,-0.45942688,9.47079468,2.67996216,0.03233357,714.5,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:21:39 EST 2018,21:39.7,-85.63555329,38.24136283,0,4.5509996,127,0,-0.56231689,9.47558594,2.77806091,0.02903636,717.75,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:21:40 EST 2018,21:40.7,-85.63555328,38.24136281,0,4.5509996,127,0,-1.45005798,9.20518494,0.71066284,0.027543,1134,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:21:41 EST 2018,21:41.7,-85.63554888,38.24136438,0,4.5509996,127,0,-0.46659851,9.8033905,2.4717865,0.05069858,1028.75,3.10685587,331.122537718494,#N/A,#N/A,#N/A,,
Thu Jan 11 19:21:42 EST 2018,21:42.7,-85.63554092,38.24136817,1.05,4.5509996,127,57,-0.48335266,10.15992737,1.18205261,0.06505214,1475.5,6.21371174,237.458714169447,#N/A,#N/A,#N/A,,
Thu Jan 11 19:21:43 EST 2018,21:43.7,-85.63551834,38.24137734,2.54,4.5509996,126,66.4,-0.61735535,9.74357605,2.66320801,0.04144173,2233.5,9.94193935,224.654357803943,#N/A,#N/A,#N/A,,
Thu Jan 11 19:21:44 EST 2018,21:44.7,-85.63547973,38.24139449,4.24,4.5509996,127,61.5,-1.00498962,9.19082642,2.37368774,0.02394377,1699.25,10.56331062,160.863394169507,#N/A,#N/A,#N/A,,
Thu Jan 11 19:21:45 EST 2018,21:45.7,-85.63543077,38.24141662,4.96,4.5509996,126,61,-1.06480408,9.09751892,0.41395569,-0.04634458,1577.5,12.42742348,126.93701172562,#N/A,#N/A,#N/A,,
Thu Jan 11 19:21:46 EST 2018,21:46.7,-85.63536637,38.24144857,5.41,4.5509996,126,62.1,-0.74894714,10.30349731,0.81355286,0.03363685,2075.5,16.15565109,128.468978962085,#N/A,#N/A,#N/A,,
Thu Jan 11 19:21:47 EST 2018,21:47.7,-85.63529076,38.24147781,7.11,4.5509996,126,64.3,0.10049438,8.84866333,2.50289917,0.02348453,2579.75,20.50524902,125.80924998686,#N/A,#N/A,#N/A,,
Thu Jan 11 19:21:48 EST 2018,21:48.7,-85.63519767,38.24151015,8.81,4.5509996,126,66.1,-0.65802002,9.84886169,1.66061401,0.08585161,2054,21.12662125,97.223307773362,#N/A,#N/A,#N/A,,
Thu Jan 11 19:21:49 EST 2018,21:49.7,-85.63509793,38.24154469,9.48,4.5509996,125,67.3,-0.8374939,9.06401062,1.98843384,-0.03122717,1846.75,21.74799156,84.9158872857315,#N/A,#N/A,21.74799156,,
Thu Jan 11 19:21:50 EST 2018,21:50.7,-85.63499539,38.24157568,9.73,4.5509996,125,67.2,-0.44984436,9.49232483,1.86161804,0.04414761,2030.25,24.23347664,83.7787342757436,#N/A,#N/A,24.23347664,,
Thu Jan 11 19:21:51 EST 2018,21:51.7,-85.63488181,38.24161066,10.82,4.5509996,125,69.1,-0.13160706,9.30569458,3.19920349,0.00751169,2197.5,26.09758949,84.2031790270144,#N/A,#N/A,26.09758949,,
Thu Jan 11 19:21:52 EST 2018,21:52.7,-85.63475374,38.24164714,11.82,4.5509996,125,70.8,0.2416687,9.14057922,1.22273254,0.02096401,2186.5,26.09758949,83.7816841604401,#N/A,#N/A,26.09758949,,
Thu Jan 11 19:21:53 EST 2018,21:53.7,-85.6346212,38.24167466,12.19,4.5509996,125,74.4,1.10308838,9.8368988,3.7926178,0.09955567,2192.75,26.09758949,84.0211698800846,#N/A,#N/A,26.09758949,,
Thu Jan 11 19:21:54 EST 2018,21:54.7,-85.63448479,38.24169329,11.92,4.5509996,125,78.9,-0.21057129,9.41096497,2.93838501,0.0080362,2157.75,26.09758949,82.6800498500753,#N/A,#N/A,26.09758949,,
Thu Jan 11 19:21:55 EST 2018,21:55.7,-85.63434898,38.2417034,11.82,4.5509996,125,84.7,-0.13639832,9.24346924,3.34516907,0.0259784,2094.75,24.85484695,84.2793361075193,#N/A,#N/A,24.85484695,,
Thu Jan 11 19:21:56 EST 2018,21:56.7,-85.63421705,38.2417065,11.46,4.5509996,125,87.2,1.24188232,9.55215454,4.7832489,0.05513368,2016.75,24.23347664,83.2216536636404,#N/A,#N/A,24.23347664,,
Thu Jan 11 19:21:57 EST 2018,21:57.7,-85.63408698,38.24170722,11.21,4.5509996,125,89.2,1.18444824,8.58065796,3.47677612,-0.02954912,1950.25,22.9907341,84.827652371483,#N/A,#N/A,22.9907341,,
Thu Jan 11 19:21:58 EST 2018,21:58.7,-85.63396472,38.24170052,10.85,4.5509996,125,92.5,1.76829529,8.71705627,4.34057617,0.03744272,1809.75,21.12662125,85.6620648699328,#N/A,#N/A,21.12662125,,
Thu Jan 11 19:21:59 EST 2018,21:59.7,-85.63384888,38.24168677,10.2,4.5509996,125,98.4,-0.38046265,9.64546204,3.00059509,-0.01029277,1636.25,19.26250648,84.9448124364758,#N/A,#N/A,19.26250648,,
Thu Jan 11 19:22:00 EST 2018,22:00.7,-85.63374595,38.24166264,9.18,4.5509996,125,104.8,-0.06460571,8.36531067,3.64666748,0.03565331,1519,18.01976395,84.296331750783,#N/A,#N/A,18.01976395,,
Thu Jan 11 19:22:01 EST 2018,22:01.7,-85.6336563,38.24163364,8.7,4.5509996,125,109.2,-1.97886658,9.57368469,4.22332764,0.10455674,1278.5,15.53427982,82.3018520854738,#N/A,#N/A,15.53427982,,
Thu Jan 11 19:22:02 EST 2018,22:02.7,-85.63357781,38.24162036,7.33,4.5509996,126,106.9,-1.24188232,8.65245056,3.57009888,0.06270529,1088.25,13.67016602,79.6076652183921,#N/A,#N/A,#N/A,,
Thu Jan 11 19:22:03 EST 2018,22:03.7,-85.63350959,38.24161768,6.15,4.5509996,126,94.1,-3.00059509,9.76750183,5.37667847,0.04177229,993.5,12.42742348,79.9441655463728,#N/A,#N/A,#N/A,,
Thu Jan 11 19:22:04 EST 2018,22:04.7,-85.63344982,38.24163521,5.47,4.5509996,126,74.3,-1.96450806,8.42272949,2.24685669,-0.00079562,933.75,11.80605221,79.0907903328678,#N/A,#N/A,#N/A,,
Thu Jan 11 19:22:05 EST 2018,22:05.7,-85.63340628,38.24166687,5.14,4.5509996,127,48.8,-0.56471252,9.20278931,3.62272644,0.02881438,854.25,10.56331062,80.8695333054591,#N/A,#N/A,10.56331062,,
Thu Jan 11 19:22:06 EST 2018,22:06.7,-85.63338227,38.24170503,4.45,4.5509996,128,29.1,-0.22492981,9.47558594,0.07177734,0.0196744,795.5,9.32056808,85.3488750011899,#N/A,#N/A,9.32056808,,
Thu Jan 11 19:22:07 EST 2018,22:07.7,-85.63336566,38.24174337,4.24,4.5509996,128,20.1,0.45703125,8.17626953,0.31585693,0.04037615,895.25,10.56331062,84.7508922349573,#N/A,#N/A,10.56331062,,
Thu Jan 11 19:22:08 EST 2018,22:08.7,-85.63334561,38.24178365,4.66,4.5509996,129,21.3,-0.53839111,9.66221619,1.42134094,0.04711038,1038.5,12.42742348,83.5651896526504,#N/A,#N/A,12.42742348,,
Thu Jan 11 19:22:09 EST 2018,22:09.7,-85.63332129,38.24183207,5.69,4.5509996,129,24,0.24406433,9.35832214,0.88534546,-0.02246022,1151.75,13.67016602,84.252817289486,#N/A,#N/A,13.67016602,,
Thu Jan 11 19:22:10 EST 2018,22:10.7,-85.63328569,38.24188419,6.18,4.5509996,129,28.4,-0.65324402,9.02333069,2.85702515,0.05515832,1219,14.29153728,85.2952328442585,#N/A,#N/A,14.29153728,,
Thu Jan 11 19:22:11 EST 2018,22:11.7,-85.63324971,38.24193858,6.64,4.5509996,129,27,-2.65603638,8.334198,3.115448,0.04470493,1206.5,14.29153728,84.4205893573403,#N/A,#N/A,14.29153728,,
Thu Jan 11 19:22:12 EST 2018,22:12.7,-85.6332091,38.24199134,6.71,4.5509996,129,30.2,-2.65603638,8.94436646,3.95533752,0.07905033,1112.75,13.67016602,81.3998892458221,#N/A,#N/A,13.67016602,,
Thu Jan 11 19:22:13 EST 2018,22:13.7,-85.63318477,38.24204362,6.02,4.5509996,128,19,-2.10089111,9.13818359,1.71086121,-0.00940174,1097.25,12.42742348,88.2926377914016,#N/A,#N/A,12.42742348,,
Thu Jan 11 19:22:14 EST 2018,22:14.7,-85.63319401,38.24209138,5.57,4.5509996,128,1.7,-2.3449707,9.31286621,0.64605713,0.05841604,1006.25,12.42742348,80.9701223764847,#N/A,#N/A,12.42742348,,
Thu Jan 11 19:22:15 EST 2018,22:15.7,-85.63318322,38.24214062,5.71,4.5509996,129,4.2,-0.78962708,10.55712891,3.58206177,0.02082955,1044.5,12.42742348,84.0479928668207,#N/A,#N/A,12.42742348,,
Thu Jan 11 19:22:16 EST 2018,22:16.7,-85.63322996,38.24218565,5.57,4.5509996,129,330.2,-0.61495972,9.89671326,2.94795227,0.04877533,1110.5,13.04879475,85.1036453002681,#N/A,#N/A,13.04879475,,
Thu Jan 11 19:22:17 EST 2018,22:17.7,-85.63327541,38.24223204,6.04,4.5509996,129,327.6,-2.00758362,9.44447327,1.78982544,0.02001697,1186.75,14.29153728,83.0386526480096,#N/A,#N/A,14.29153728,,
Thu Jan 11 19:22:18 EST 2018,22:18.7,-85.63331772,38.24226666,6.16,4.5509996,128,324,-0.49771118,9.59281921,1.05284119,0.04347977,1244.25,14.91290855,83.4344283563651,#N/A,#N/A,14.91290855,,
Thu Jan 11 19:22:19 EST 2018,22:19.7,-85.63336189,38.24232247,6.71,4.5509996,128,326.9,-0.12442017,9.71006775,2.72303772,0.03312886,1293.75,15.53427982,83.2835519245848,#N/A,#N/A,15.53427982,,
Thu Jan 11 19:22:20 EST 2018,22:20.7,-85.6334099,38.24237814,7.28,4.5509996,129,327.1,-1.282547,9.47079468,2.29232788,0.06712168,1300.75,16.15565109,80.513622926973,#N/A,#N/A,16.15565109,,
Thu Jan 11 19:22:21 EST 2018,22:21.7,-85.63347014,38.24242513,7.04,4.5509996,128,321.6,-0.7154541,10.37287903,4.04386902,0.15622991,1261.75,14.91290855,84.6079083613773,#N/A,#N/A,14.91290855,,
Thu Jan 11 19:22:22 EST 2018,22:22.7,-85.63351107,38.24247379,6.84,4.5509996,128,326.8,-0.65802002,9.89671326,4.19940186,0.04964037,1162,13.67016602,85.0026253009618,#N/A,#N/A,13.67016602,,
Thu Jan 11 19:22:23 EST 2018,22:23.7,-85.63354997,38.24251649,6.43,4.5509996,128,326.9,-0.46659851,9.3966217,3.79501343,0.04378168,860.75,11.18468189,76.95793304319,#N/A,#N/A,#N/A,,
Thu Jan 11 19:22:24 EST 2018,22:24.7,-85.63358374,38.24255868,5.82,4.5509996,128,327.9,-0.73698425,9.03529358,3.70887756,0.01320004,743,9.32056808,79.7161711199045,#N/A,#N/A,#N/A,,
Thu Jan 11 19:22:25 EST 2018,22:25.7,-85.63360884,38.24259065,4.43,4.5509996,128,328,-0.87098694,9.02093506,2.35693359,-0.02642834,755.75,7.45645428,101.355144364943,#N/A,#N/A,#N/A,,
Thu Jan 11 19:22:26 EST 2018,22:26.7,-85.63362956,38.24261692,3.59,4.5509996,128,326.3,-0.95951843,9.04008484,1.49790955,0.04683921,1347,7.45645428,180.648864650452,#N/A,#N/A,#N/A,,
Thu Jan 11 19:22:27 EST 2018,22:27.7,-85.6336464,38.24264398,3.34,4.5509996,127,328,-1.3543396,8.97547913,0.30149841,0.06747076,1248.5,9.94193935,125.579120536478,#N/A,#N/A,#N/A,,
Thu Jan 11 19:22:28 EST 2018,22:28.7,-85.63367347,38.24267499,4.22,4.5509996,127,327.2,-2.45742798,9.69572449,2.78285217,0.00165332,1600.5,12.42742348,128.787757379939,#N/A,#N/A,#N/A,,
Thu Jan 11 19:22:29 EST 2018,22:29.7,-85.63370532,38.24271783,5.68,4.5509996,127,328.4,-0.44267273,10.22453308,3.84526062,0.13344032,1879.25,14.91290855,126.014988538235,#N/A,#N/A,#N/A,,
Thu Jan 11 19:22:30 EST 2018,22:30.7,-85.63373662,38.2427569,5.29,4.5509996,127,327.9,-0.69152832,10.33221436,3.15135193,0.0271625,2066.75,16.77702141,123.189328397001,#N/A,#N/A,#N/A,,
Thu Jan 11 19:22:31 EST 2018,22:31.7,-85.63378642,38.24282316,7.35,4.5509996,127,328.2,-1.9094696,9.2099762,1.94297791,0.01352377,2227.5,17.39839363,128.029061036941,#N/A,#N/A,#N/A,,
Thu Jan 11 19:22:32 EST 2018,22:32.7,-85.63383674,38.24288461,8.01,4.5509996,127,327,-0.59580994,10.0019989,2.37846375,0.02449304,1896.25,18.01976395,105.231678131944,#N/A,#N/A,#N/A,,
Thu Jan 11 19:22:33 EST 2018,22:33.7,-85.63388603,38.24294336,7.86,4.5509996,128,325.6,-1.38305664,9.69332886,4.55114746,0.11966449,1095.25,17.39839363,62.9512139621593,#N/A,17.39839363,#N/A,,
Thu Jan 11 19:22:34 EST 2018,22:34.7,-85.63393858,38.24300254,7.99,4.5509996,129,327.7,-1.72521973,8.60220337,2.63449097,0.030484,833,16.77702141,49.6512449762678,#N/A,#N/A,#N/A,,
Thu Jan 11 19:22:35 EST 2018,22:35.7,-85.63398383,38.24306006,7.62,4.5509996,128,327.5,-0.45703125,9.09751892,2.87857056,0.03507701,728.75,16.15565109,45.1080551282195,#N/A,#N/A,#N/A,,
Thu Jan 11 19:22:36 EST 2018,22:36.7,-85.63403915,38.24311923,7.45,4.5509996,128,325.3,-1.04804993,9.44926453,3.18484497,0.02285214,715,16.15565109,44.2569597484418,#N/A,#N/A,#N/A,,
Thu Jan 11 19:22:37 EST 2018,22:37.7,-85.63409046,38.24317874,7.4,4.5509996,128,326.9,-0.10049438,9.12861633,2.92402649,-0.00383246,715.25,15.53427982,46.0433317983067,#N/A,#N/A,#N/A,,
Thu Jan 11 19:22:38 EST 2018,22:38.7,-85.63413302,38.24323449,7.33,4.5509996,127,328.1,0.55992126,9.31526184,4.43629456,0.02432392,708.5,13.67016602,51.8281927932284,13.67016602,#N/A,#N/A,,
Thu Jan 11 19:22:39 EST 2018,22:39.7,-85.63416622,38.24328468,6.37,4.5509996,128,330.2,-1.32562256,8.59980774,5.03689575,0.04335092,706.75,11.18468189,63.189101572204,#N/A,11.18468189,#N/A,,
Thu Jan 11 19:22:40 EST 2018,22:40.7,-85.63419351,38.24333043,5.58,4.5509996,128,332.7,-0.31825256,8.90130615,3.71844482,0.03908708,793.5,9.32056808,85.1342958057123,#N/A,#N/A,9.32056808,,
Thu Jan 11 19:22:41 EST 2018,22:41.7,-85.6342272,38.24335934,4.27,4.5509996,129,318.2,-0.98106384,8.31506348,2.35932922,-0.09427172,716.5,6.21371174,115.30950098435,#N/A,#N/A,#N/A,,
Thu Jan 11 19:22:42 EST 2018,22:42.7,-85.63425642,38.24338115,3.22,4.5509996,128,308.2,-0.26321411,8.69790649,2.383255,0.02959432,710,4.97096968,142.829275917048,#N/A,#N/A,#N/A,,
Thu Jan 11 19:22:43 EST 2018,22:43.7,-85.63427807,38.24339973,2.59,4.5509996,127,311.7,0.68434143,9.56411743,2.52922058,0.03279212,778.75,6.21371174,125.327667678385,#N/A,#N/A,#N/A,,
Thu Jan 11 19:22:44 EST 2018,22:44.7,-85.63430174,38.24342213,2.84,4.5509996,127,321,0.48812866,10.86819458,4.82632446,0.08206509,1090.75,8.07782555,135.030150533518,#N/A,#N/A,#N/A,,
Thu Jan 11 19:22:45 EST 2018,22:45.7,-85.63432234,38.24345196,3.5,4.5509996,128,339.1,0.23210144,8.54956055,-0.15074158,-0.1090287,1334.75,9.94193935,134.254490297207,#N/A,#N/A,#N/A,,
Thu Jan 11 19:22:46 EST 2018,22:46.7,-85.63432019,38.24349959,4.65,4.5509996,127,356.8,0.14117432,9.52104187,1.32562256,0.0107851,1504,11.80605221,127.392287722231,#N/A,#N/A,#N/A,,
Thu Jan 11 19:22:47 EST 2018,22:47.7,-85.63431737,38.2435507,5.31,4.5509996,127,2.5,-0.10049438,8.92762756,2.84745789,0.05859196,1536.25,11.80605221,130.123937508828,#N/A,#N/A,#N/A,,
Thu Jan 11 19:22:48 EST 2018,22:48.7,-85.63431186,38.24359868,5.56,4.5509996,126,6.1,-0.31106567,9.37507629,2.07458496,0.02681242,1525.5,11.80605221,129.213387579962,#N/A,#N/A,#N/A,,
Thu Jan 11 19:22:49 EST 2018,22:49.7,-85.63430105,38.24365524,5.62,4.5509996,127,8.8,-0.66041565,9.75314331,4.07258606,0.06295532,1395.5,11.18468189,124.768859206241,#N/A,#N/A,#N/A,,
Thu Jan 11 19:22:50 EST 2018,22:50.7,-85.63428527,38.24370482,5.34,4.5509996,127,13.3,0.4019928,8.98027039,2.49571228,0.03080861,1293.5,9.94193935,130.105400411641,#N/A,#N/A,#N/A,,
Thu Jan 11 19:22:51 EST 2018,22:51.7,-85.6342635,38.24374782,4.73,4.5509996,127,19,1.05044556,8.92044067,2.56988525,0.0191228,1234.25,8.69919682,141.880914472746,#N/A,#N/A,#N/A,,
Thu Jan 11 19:22:52 EST 2018,22:52.7,-85.63423616,38.24377781,4.21,4.5509996,127,29.1,0.96191406,9.80578613,3.03170776,0.04242718,1054.5,8.07782555,130.54255671565,#N/A,#N/A,#N/A,,
Thu Jan 11 19:22:53 EST 2018,22:53.7,-85.63420658,38.24380607,3.93,4.5509996,127,35.8,-0.1100769,9.51625061,2.89053345,0.08931404,924,7.45645428,123.919488446189,#N/A,#N/A,#N/A,,
Thu Jan 11 19:22:54 EST 2018,22:54.7,-85.6341803,38.24382784,3.45,4.5509996,127,45.7,1.64865112,9.51387024,2.56271362,0.04276219,670,4.97096968,134.782556147074,#N/A,#N/A,#N/A,,
Thu Jan 11 19:22:55 EST 2018,22:55.7,-85.63415727,38.24385145,2.96,4.5509996,127,50.6,0.99780273,9.20278931,2.89770508,0.03158811,862.5,4.34959841,198.294168495431,#N/A,#N/A,#N/A,,
Thu Jan 11 19:22:56 EST 2018,22:56.7,-85.63412874,38.24385879,2.52,4.5509996,126,70.2,0.52163696,9.2865448,2.95991516,0.03260641,792,4.34959841,182.085775592326,#N/A,#N/A,#N/A,,
Thu Jan 11 19:22:57 EST 2018,22:57.7,-85.63410626,38.24385084,2.06,4.5509996,126,70.3,0.36610413,9.83450317,3.30448914,0.07723516,722.25,3.72822714,193.724784697533,#N/A,#N/A,#N/A,,
Thu Jan 11 19:22:58 EST 2018,22:58.7,-85.63408641,38.24383639,2.2,4.5509996,126,133,-0.47138977,9.15493774,2.65603638,0.02984258,707.25,3.72822714,189.701424683047,#N/A,#N/A,#N/A,,
Thu Jan 11 19:22:59 EST 2018,22:59.7,-85.63408083,38.24382379,1.77,4.5509996,126,149.5,0.61973572,9.29133606,2.68713379,0.03375314,697.5,2.48548484,280.629351977862,#N/A,#N/A,#N/A,,
Thu Jan 11 19:23:00 EST 2018,23:00.7,-85.63407346,38.24380796,1.78,4.5509996,126,152.8,0.04785156,9.18605042,2.98146057,0.02849346,711,1.24274242,572.12177564519,#N/A,#N/A,#N/A,,
Thu Jan 11 19:23:01 EST 2018,23:01.7,-85.63406805,38.24379964,0.77,4.5509996,125,152.7,0.33259583,8.90608215,3.31645203,-0.01164716,741.75,0.62137121,1193.73087787572,#N/A,#N/A,#N/A,,
Thu Jan 11 19:23:02 EST 2018,23:02.7,-85.63406401,38.24379473,0.61,4.5509996,126,152.4,0.27038574,9.39183044,2.80677795,0.03016827,718.25,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:23:03 EST 2018,23:03.7,-85.63406128,38.24379464,0,4.5509996,125,0,0.28713989,9.61436462,3.97686768,0.03115709,715.25,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:23:04 EST 2018,23:04.7,-85.63406113,38.24379518,0,4.5509996,125,0,0.03349304,9.84646606,2.74217224,0.0345733,715.25,0,#DIV/0!,#N/A,#N/A,#N/A,,
Thu Jan 11 19:23:05 EST 2018,23:05.7,-85.63405984,38.24379351,0,4.5509996,125,0,0.01255798,9.5730896,2.67996216,0.0323686,715.25,0,#DIV/0!,#N/A,#N/A,#N/A,,
